,Date,Open,High,Low,Close,Volume
2189,2015-06-01,106.15,107.0,104.2,105.0,"446,605"
2190,2015-05-29,107.25,107.7,105.15,105.65,"58,618"
2191,2015-05-28,108.0,108.8,106.55,106.95,"599,900"
2192,2015-05-27,108.1,109.0,107.1,107.65,"372,737"
2193,2015-05-26,110.0,110.0,107.5,108.75,"511,083"
2194,2015-05-25,109.9,110.4,105.3,108.65,"176,742"
2195,2015-05-22,112.05,113.4,108.6,109.25,"75,252"
2196,2015-05-21,112.65,113.9,111.0,111.65,"94,202"
2197,2015-05-20,109.9,112.85,109.1,111.85,"132,044"
2198,2015-05-19,108.8,110.75,108.5,108.9,"75,860"
2199,2015-05-18,109.95,109.95,107.5,107.95,"155,693"
2200,2015-05-15,109.0,110.65,108.05,108.9,"160,602"
2201,2015-05-14,109.85,109.85,107.15,107.85,"41,576"
2202,2015-05-13,110.45,111.7,108.6,109.15,"154,076"
2203,2015-05-12,103.0,114.8,103.0,109.4,"348,912"
2204,2015-05-11,112.0,113.4,111.15,111.7,"74,217"
2205,2015-05-08,111.0,114.5,109.25,111.35,"227,458"
2206,2015-05-07,108.45,109.9,107.55,109.35,"1,075,718"
2207,2015-05-06,110.6,110.65,106.65,107.75,"84,577"
2208,2015-05-05,108.95,111.65,107.8,110.8,"76,071"
2209,2015-05-04,104.85,109.4,104.35,108.5,"140,241"
2210,2015-04-30,103.05,105.6,103.05,104.4,"43,088"
2211,2015-04-29,103.7,104.75,103.15,104.15,"384,047"
2212,2015-04-28,103.4,105.9,102.9,103.8,"700,340"
2213,2015-04-27,102.7,104.75,102.4,103.0,"281,711"
2214,2015-04-24,103.65,105.0,102.2,103.4,"232,642"
2215,2015-04-23,106.0,106.65,103.5,103.65,"919,281"
2216,2015-04-22,103.0,105.55,101.65,105.25,"4,667,979"
2217,2015-04-21,103.0,103.7,101.65,102.0,"228,393"
2218,2015-04-20,103.5,104.3,102.2,102.85,"92,024"
2219,2015-04-17,104.7,104.9,103.35,103.6,"45,887"
2220,2015-04-16,104.0,105.0,103.65,104.45,"177,152"
2221,2015-04-15,105.25,106.35,104.05,104.95,"755,011"
2222,2015-04-13,107.5,107.75,104.65,105.85,"118,810"
2223,2015-04-10,109.0,109.95,106.25,106.8,"327,488"
2224,2015-04-09,104.0,108.4,103.1,107.4,"2,423,340"
2225,2015-04-08,103.9,104.9,103.15,104.05,"131,315"
2226,2015-04-07,105.4,105.4,103.2,103.5,"43,917"
2227,2015-04-06,106.0,106.35,103.0,105.4,"234,064"
2228,2015-04-01,105.9,107.45,104.0,105.25,"1,093,824"
2229,2015-03-31,105.85,108.95,105.5,106.5,"579,487"
2230,2015-03-30,106.0,106.1,104.3,105.0,"43,149"
2231,2015-03-27,107.4,107.5,104.05,104.9,"347,926"
2232,2015-03-26,103.95,109.5,103.5,107.55,"3,503,129"
2233,2015-03-25,103.65,106.8,102.25,105.4,"265,557"
2234,2015-03-24,101.85,105.0,101.85,103.8,"254,447"
2235,2015-03-23,103.05,103.6,102.6,102.7,"105,688"
2236,2015-03-20,103.5,105.0,101.85,103.0,"333,389"
2237,2015-03-19,108.0,108.0,104.25,104.85,"68,961"
2238,2015-03-18,107.2,108.65,104.7,105.9,"659,062"
2239,2015-03-17,103.0,109.6,101.5,106.7,"1,148,033"
2240,2015-03-16,102.0,103.9,102.0,102.6,"68,113"
2241,2015-03-13,103.9,106.0,101.55,103.5,"1,078,080"
2242,2015-03-12,104.15,104.15,101.7,102.95,"1,080,040"
2243,2015-03-11,101.65,104.3,101.25,103.2,"87,895"
2244,2015-03-10,102.0,102.8,101.4,102.25,"854,226"
2245,2015-03-09,102.0,102.7,101.3,101.85,"845,004"
2246,2015-03-05,102.1,103.5,101.55,103.05,"133,720"
2247,2015-03-04,107.0,108.0,101.6,102.0,"897,250"
2248,2015-03-03,103.45,108.35,102.5,105.15,"2,635,142"
2249,2015-03-02,104.0,104.75,102.55,103.25,"2,170,900"
2250,2015-02-27,100.8,103.85,100.8,102.85,"482,401"
2251,2015-02-26,106.25,107.25,100.35,101.1,"523,277"
2252,2015-02-25,111.3,112.3,104.75,105.35,"658,604"
2253,2015-02-24,105.4,121.0,105.0,114.6,"3,274,399"
2254,2015-02-23,106.05,106.65,104.75,106.0,"51,025"
2255,2015-02-20,104.5,107.75,104.45,106.25,"417,500"
2256,2015-02-19,105.85,106.3,104.1,104.95,"901,085"
2257,2015-02-18,107.3,107.4,105.35,105.85,"127,806"
2258,2015-02-16,106.85,108.2,106.25,107.8,"466,465"
2259,2015-02-13,104.95,107.2,104.2,106.55,"111,115"
2260,2015-02-12,104.5,105.05,103.8,104.9,"147,492"
2261,2015-02-11,104.65,105.5,103.4,104.85,"438,193"
2262,2015-02-10,102.9,105.3,102.9,104.4,"421,766"
2263,2015-02-09,102.15,104.0,101.85,103.6,"648,298"
2264,2015-02-06,105.1,105.1,103.0,104.2,"345,287"
2265,2015-02-05,107.5,107.9,104.6,105.75,"1,152,593"
2266,2015-02-04,106.0,110.8,103.35,106.35,"952,606"
2267,2015-02-03,104.75,106.9,103.75,106.3,"467,690"
2268,2015-02-02,103.9,104.0,102.6,103.65,"62,776"
2269,2015-01-30,104.0,105.0,100.55,104.5,"331,053"
2270,2015-01-29,101.7,103.9,101.3,103.75,"810,072"
2271,2015-01-28,102.0,103.0,100.8,101.8,"103,881"
2272,2015-01-27,103.8,103.85,100.8,101.45,"189,902"
2273,2015-01-23,104.0,105.0,103.5,103.8,"321,397"
2274,2015-01-22,104.7,105.9,102.1,103.85,"216,943"
2275,2015-01-21,101.0,104.4,100.75,103.2,"229,303"
2276,2015-01-20,98.5,101.2,98.5,100.85,"607,464"
2277,2015-01-19,99.45,99.5,98.0,98.35,"348,980"
2278,2015-01-16,100.15,100.15,97.5,99.0,"218,944"
2279,2015-01-15,105.0,105.0,99.35,100.05,"304,428"
2280,2015-01-14,98.1,98.75,97.0,98.35,"102,311"
2281,2015-01-13,101.0,101.0,97.25,98.0,"181,457"
2282,2015-01-12,98.0,99.45,97.1,98.85,"310,817"
2283,2015-01-09,95.95,99.25,95.7,97.4,"388,930"
2284,2015-01-08,95.7,96.75,94.5,95.35,"140,432"
2285,2015-01-07,93.9,95.4,92.0,94.9,"325,023"
2286,2015-01-06,94.5,96.25,92.05,93.45,"387,795"
2287,2015-01-05,93.45,97.15,92.35,95.65,"428,826"
2288,2015-01-02,93.5,93.55,92.0,92.8,"293,092"
2289,2015-01-01,92.0,93.65,91.35,92.75,"192,309"
2290,2014-12-31,92.15,92.5,91.3,91.75,"178,082"
2291,2014-12-30,90.4,92.0,88.75,91.4,"373,072"
2292,2014-12-29,88.0,90.85,88.0,89.85,"240,725"
2293,2014-12-26,88.75,89.9,87.25,89.3,"488,769"
2294,2014-12-24,88.4,90.25,86.8,88.4,"282,630"
2295,2014-12-23,87.7,89.8,86.6,87.7,"441,189"
2296,2014-12-22,85.0,87.7,83.85,87.25,"381,804"
2297,2014-12-19,81.25,88.0,79.8,84.85,"396,953"
2298,2014-12-18,79.5,81.0,79.5,80.15,"278,501"
2299,2014-12-17,78.0,79.2,66.6,78.5,"319,113"
2300,2014-12-16,80.4,80.95,78.2,79.05,"280,296"
2301,2014-12-15,80.0,81.35,79.1,80.85,"186,212"
2302,2014-12-12,82.15,83.05,80.5,80.95,"301,056"
2303,2014-12-11,79.9,83.35,78.6,82.05,"265,616"
2304,2014-12-10,78.75,80.25,78.15,80.1,"330,540"
2305,2014-12-09,80.5,80.7,78.5,79.25,"92,676"
2306,2014-12-08,80.85,80.85,79.05,80.3,"127,734"
2307,2014-12-05,80.45,81.5,79.5,80.85,"188,472"
2308,2014-12-04,79.3,81.65,79.3,80.15,"194,335"
2309,2014-12-03,80.3,80.5,78.9,79.9,"181,145"
2310,2014-12-02,78.95,80.5,77.45,80.05,"229,660"
2311,2014-12-01,78.85,79.8,76.5,78.9,"217,739"
2312,2014-11-28,75.8,78.45,75.8,77.7,"350,468"
2313,2014-11-27,73.6,76.05,72.1,75.8,"149,621"
2314,2014-11-26,73.5,74.25,73.0,73.6,"133,916"
2315,2014-11-25,76.0,76.0,73.8,74.0,"126,758"
2316,2014-11-24,77.9,77.9,75.0,75.45,"200,935"
2317,2014-11-21,75.65,77.8,75.25,76.9,"169,350"
2318,2014-11-20,77.0,77.0,75.0,75.35,"111,500"
2319,2014-11-19,78.45,78.55,76.0,76.5,"229,634"
2320,2014-11-18,77.9,78.5,76.3,78.1,"241,225"
2321,2014-11-17,74.5,77.75,73.6,77.25,"258,524"
2322,2014-11-14,73.5,74.6,72.3,74.2,"148,757"
2323,2014-11-13,75.0,75.1,73.5,73.85,"194,088"
2324,2014-11-12,74.3,75.0,73.6,74.5,"268,191"
2325,2014-11-11,73.6,74.0,72.25,73.8,"265,515"
2326,2014-11-10,73.75,74.75,71.75,72.8,"312,654"
2327,2014-11-07,71.25,72.5,70.0,71.8,"203,511"
2328,2014-11-05,70.25,71.7,69.25,71.1,"141,919"
2329,2014-11-03,67.3,69.65,67.2,69.25,"142,592"
2330,2014-10-31,66.0,67.4,65.75,66.9,"131,553"
2331,2014-10-30,64.0,65.7,63.9,65.35,"110,531"
2332,2014-10-29,64.95,64.95,63.9,64.55,"86,704"
2333,2014-10-28,62.0,64.75,62.0,64.4,"127,613"
2334,2014-10-27,63.15,64.1,62.25,62.55,"89,289"
2335,2014-10-23,62.95,63.0,62.3,62.45,"33,671"
2336,2014-10-22,62.5,62.95,62.0,62.35,"61,040"
2337,2014-10-21,61.35,62.6,61.35,62.05,"98,310"
2338,2014-10-20,61.5,62.25,61.25,61.45,"59,653"
2339,2014-10-17,61.05,61.9,60.0,61.25,"87,526"
2340,2014-10-16,61.1,62.25,60.8,61.05,"61,323"
2341,2014-10-14,60.5,62.65,60.05,61.9,"209,586"
2342,2014-10-13,58.65,60.9,58.55,59.85,"80,974"
2343,2014-10-10,60.0,60.25,58.9,59.15,"52,420"
2344,2014-10-09,59.95,61.1,59.85,60.65,"140,659"
2345,2014-10-08,58.6,59.5,58.1,59.3,"96,651"
2346,2014-10-07,60.0,60.4,58.05,58.45,"65,089"
2347,2014-10-01,60.75,61.2,59.7,59.8,"71,345"
2348,2014-09-30,61.2,62.1,60.55,61.1,"81,586"
2349,2014-09-29,62.0,62.65,61.55,61.9,"79,676"
2350,2014-09-26,61.0,62.35,60.0,61.8,"138,926"
2351,2014-09-25,63.0,63.65,60.6,61.1,"126,732"
2352,2014-09-24,65.1,65.25,63.35,63.7,"69,014"
2353,2014-09-23,67.35,67.45,65.0,65.25,"60,635"
2354,2014-09-22,67.0,67.65,66.2,67.35,"64,986"
2355,2014-09-19,66.9,67.8,66.0,67.15,"90,995"
2356,2014-09-18,64.6,67.3,64.45,66.95,"106,099"
2357,2014-09-17,65.0,66.1,63.7,64.95,"64,326"
2358,2014-09-16,67.75,68.75,64.75,64.95,"178,340"
2359,2014-09-15,66.9,68.9,65.35,67.6,"228,118"
2360,2014-09-12,66.7,67.3,66.2,66.75,"115,332"
2361,2014-09-11,64.5,66.4,64.5,66.1,"207,758"
2362,2014-09-10,62.45,65.8,62.15,64.2,"127,503"
2363,2014-09-09,63.75,63.75,62.5,62.85,"54,820"
2364,2014-09-08,62.9,63.3,62.5,63.1,"64,269"
2365,2014-09-05,63.75,64.8,62.05,62.45,"93,450"
2366,2014-09-04,64.6,64.75,63.5,63.65,"54,521"
2367,2014-09-03,66.25,66.25,64.95,65.25,"68,153"
2368,2014-09-02,65.0,66.4,65.0,65.9,"90,127"
2369,2014-09-01,64.0,65.25,63.85,65.0,"74,987"
2370,2014-08-28,63.65,64.45,63.1,64.25,"83,336"
2371,2014-08-27,63.6,64.35,62.5,64.0,"136,448"
2372,2014-08-26,65.1,65.4,63.8,64.35,"77,530"
2373,2014-08-25,67.0,67.45,65.5,66.1,"91,559"
2374,2014-08-22,66.9,68.75,66.5,66.9,"199,061"
2375,2014-08-21,66.0,68.05,66.0,67.1,"144,704"
2376,2014-08-20,66.9,66.9,65.7,66.4,"105,723"
2377,2014-08-19,66.4,67.5,66.4,67.0,"106,371"
2378,2014-08-18,64.15,66.8,64.15,66.35,"185,980"
2379,2014-08-14,63.0,63.85,62.45,63.5,"124,534"
2380,2014-08-13,64.55,65.05,62.0,62.7,"161,657"
2381,2014-08-12,66.0,66.0,64.75,65.15,"84,575"
2382,2014-08-11,65.0,66.1,64.9,65.15,"102,393"
2383,2014-08-08,66.4,66.4,65.0,65.1,"125,752"
2384,2014-08-07,67.8,68.3,67.0,67.1,"115,484"
2385,2014-08-06,69.25,69.4,67.8,68.0,"123,734"
2386,2014-08-05,69.9,70.55,68.9,69.35,"239,906"
2387,2014-08-04,70.05,72.0,69.3,69.8,"265,070"
2388,2014-08-01,69.95,72.0,68.6,69.2,"392,631"
2389,2014-07-31,71.6,71.9,70.0,70.4,"108,775"
2390,2014-07-30,71.95,72.5,70.15,71.85,"203,601"
2391,2014-07-28,72.5,74.9,71.55,71.8,"846,943"
2392,2014-07-25,69.0,69.0,66.5,66.95,"142,929"
2393,2014-07-24,69.8,70.1,68.0,69.1,"176,414"
2394,2014-07-23,69.55,70.95,68.1,68.7,"174,514"
2395,2014-07-22,69.0,69.6,68.75,69.25,"130,309"
2396,2014-07-21,69.5,70.45,69.15,69.2,"119,225"
2397,2014-07-18,70.8,70.8,69.05,69.3,"169,552"
2398,2014-07-17,70.6,71.9,70.3,70.85,"212,275"
2399,2014-07-16,70.6,71.5,70.4,71.0,"219,374"
2400,2014-07-15,69.1,70.8,68.4,69.9,"293,389"
2401,2014-07-14,68.0,69.5,66.5,68.25,"164,653"
2402,2014-07-11,72.5,72.95,67.6,68.2,"226,662"
2403,2014-07-10,71.05,74.5,68.6,72.35,"429,012"
2404,2014-07-09,73.5,74.2,68.35,70.85,"333,282"
2405,2014-07-08,77.75,78.7,73.0,73.55,"196,333"
2406,2014-07-07,79.05,79.85,78.0,78.35,"234,391"
2407,2014-07-04,78.6,81.35,77.65,78.7,"1,438,965"
2408,2014-07-03,75.7,77.5,74.7,76.25,"197,426"
2409,2014-07-02,76.6,77.3,75.45,75.7,"289,035"
2410,2014-07-01,78.5,78.6,75.3,76.1,"338,135"
2411,2014-06-30,74.2,78.25,74.2,77.7,"520,389"
2412,2014-06-27,74.0,75.3,72.9,74.2,"167,156"
2413,2014-06-26,75.0,75.5,74.25,74.45,"151,552"
2414,2014-06-25,75.1,76.05,74.4,74.75,"158,140"
2415,2014-06-24,75.5,76.7,74.75,75.15,"366,750"
2416,2014-06-23,74.0,75.9,72.8,74.95,"288,991"
2417,2014-06-20,76.7,77.2,73.3,74.0,"453,284"
2418,2014-06-19,78.3,79.1,76.15,76.95,"243,587"
2419,2014-06-18,79.2,80.4,76.9,77.9,"529,155"
2420,2014-06-17,78.0,79.55,75.5,79.25,"296,134"
2421,2014-06-16,76.5,79.45,73.45,77.55,"407,400"
2422,2014-06-13,81.5,82.55,75.55,76.45,"432,115"
2423,2014-06-12,81.65,83.4,79.05,80.65,"626,869"
2424,2014-06-11,83.75,85.0,80.5,81.0,"359,852"
2425,2014-06-10,86.05,86.45,83.0,83.75,"299,866"
2426,2014-06-09,85.85,88.85,85.55,86.1,"506,978"
2427,2014-06-06,86.6,87.5,85.15,85.65,"500,591"
2428,2014-06-05,85.5,86.75,84.45,85.65,"524,407"
2429,2014-06-04,82.0,85.3,81.7,84.9,"573,411"
2430,2014-06-03,84.25,84.9,79.35,82.65,"856,741"
2431,2014-06-02,75.1,84.0,75.1,83.4,"1,155,478"
2432,2014-05-30,78.2,78.9,74.65,75.1,"266,290"
2433,2014-05-29,77.5,80.95,76.05,77.55,"503,024"
2434,2014-05-28,77.0,79.7,77.0,77.65,"406,700"
2435,2014-05-27,79.0,79.85,72.05,77.45,"696,281"
2436,2014-05-26,76.05,85.6,74.6,78.25,"2,581,563"
2437,2014-05-23,69.8,76.0,69.3,74.7,"966,890"
2438,2014-05-22,67.5,70.5,67.2,68.95,"457,352"
2439,2014-05-21,67.0,68.0,65.35,66.65,"392,612"
2440,2014-05-20,68.0,69.5,62.0,67.1,"682,732"
2441,2014-05-19,62.7,67.65,62.7,67.25,"690,980"
2442,2014-05-16,63.4,68.0,61.95,62.3,"1,102,858"
2443,2014-05-15,61.2,65.7,61.2,62.0,"862,927"
2444,2014-05-14,55.65,63.2,55.5,61.2,"1,628,865"
2445,2014-05-13,53.6,57.65,53.6,55.45,"908,674"
2446,2014-05-12,53.55,54.4,53.1,53.25,"315,379"
2447,2014-05-09,52.5,54.3,52.2,53.8,"244,309"
2448,2014-05-08,52.75,53.7,51.9,52.35,"149,563"
2449,2014-05-07,53.9,54.1,52.1,52.4,"140,039"
2450,2014-05-06,54.35,55.15,53.55,53.9,"163,347"
2451,2014-05-05,54.4,54.75,53.65,53.9,"132,897"
2452,2014-05-02,54.35,55.6,53.7,54.45,"467,195"
2453,2014-04-30,51.0,57.2,50.85,53.35,"2,140,603"
2454,2014-04-29,51.45,51.85,50.5,50.6,"116,491"
2455,2014-04-28,51.0,51.45,50.45,51.2,"101,017"
2456,2014-04-25,50.65,51.75,50.5,50.75,"141,969"
2457,2014-04-23,50.85,51.35,50.5,50.6,"88,481"
2458,2014-04-22,52.2,52.2,50.35,50.55,"78,440"
2459,2014-04-21,50.15,51.35,50.1,51.05,"168,006"
2460,2014-04-17,49.75,50.4,48.8,50.15,"96,876"
2461,2014-04-16,50.75,51.0,49.1,49.55,"105,917"
2462,2014-04-15,51.25,51.5,50.8,51.0,"120,697"
2463,2014-04-11,51.15,51.7,50.5,51.15,"138,072"
2464,2014-04-10,52.0,52.8,50.7,51.2,"452,400"
2465,2014-04-09,50.7,52.2,50.4,51.9,"229,396"
2466,2014-04-07,50.3,53.5,49.65,50.55,"57,447"
2467,2014-04-04,50.05,50.6,49.3,50.3,"129,790"
